index,Seed,Ticks,SuccessfulInfluence,Topology,neighborhood,num_agents,num_features,num_traits,communication_regime,homophily,seed,Regions,Isolates,Homogeneity,AverageDistance
0,82380,72804,25019,grid,moore,100,5,15,one-to-one,0.5,82380,2,0,0.97,0.045
0,83742,67588,24374,grid,moore,100,5,15,one-to-one,0.5,83742,2,1,0.99,0.02
0,74156,75955,22333,grid,moore,100,5,15,one-to-one,0.5,74156,3,0,0.95,0.0775
0,77074,118914,44231,grid,moore,100,5,15,one-to-one,0.5,77074,3,1,0.97,0.055
0,47799,49581,17555,grid,moore,100,5,15,one-to-one,0.5,47799,1,0,1.0,0.0
0,39255,87125,25758,grid,moore,100,5,15,one-to-one,0.5,39255,4,2,0.94,0.0975
0,50958,81240,22721,grid,moore,100,5,15,one-to-one,0.5,50958,4,1,0.93,0.11
0,85771,66742,22240,grid,moore,100,5,15,one-to-one,0.5,85771,3,1,0.97,0.055
0,51232,68289,25018,grid,moore,100,5,15,one-to-one,0.5,51232,1,0,1.0,0.0
0,65371,99231,33015,grid,moore,100,5,15,one-to-one,0.5,65371,3,1,0.97,0.055
0,25580,60170,19759,grid,moore,100,5,15,one-to-one,0.5,25580,2,1,0.99,0.02
0,82793,45599,14265,grid,moore,100,5,15,one-to-one,0.5,82793,2,0,0.98,0.035
0,88913,73269,26384,grid,moore,100,5,15,one-to-one,0.5,88913,1,0,1.0,0.0
0,66056,74579,24133,grid,moore,100,5,15,one-to-one,0.5,66056,4,2,0.95,0.085
0,63040,85248,25406,grid,moore,100,5,15,one-to-one,0.5,63040,1,0,1.0,0.0
0,40695,60485,18811,grid,moore,100,5,15,one-to-one,0.5,40695,3,0,0.92,0.115
0,96308,51682,8828,grid,moore,100,5,15,one-to-one,0.5,96308,4,1,0.55,0.25
0,85317,78708,19825,grid,moore,100,5,15,one-to-one,0.5,85317,5,1,0.91,0.135
0,23266,48707,14580,grid,moore,100,5,15,one-to-one,0.5,23266,4,0,0.92,0.1175
0,31848,92705,35485,grid,moore,100,5,15,one-to-one,0.5,31848,1,0,1.0,0.0
0,21983,51560,18649,grid,moore,100,5,15,one-to-one,0.5,21983,1,0,1.0,0.0
0,57647,53548,18985,grid,moore,100,5,15,one-to-one,0.5,57647,2,0,0.97,0.045
0,81773,62334,19330,grid,moore,100,5,15,one-to-one,0.5,81773,3,2,0.98,0.04
0,38798,59085,17741,grid,moore,100,5,15,one-to-one,0.5,38798,2,1,0.99,0.02
0,38162,67967,23426,grid,moore,100,5,15,one-to-one,0.5,38162,2,1,0.99,0.02
0,26734,79887,22716,grid,moore,100,5,15,one-to-one,0.5,26734,2,1,0.99,0.02
0,86374,62803,21220,grid,moore,100,5,15,one-to-one,0.5,86374,2,0,0.97,0.05
0,96617,46993,16721,grid,moore,100,5,15,one-to-one,0.5,96617,1,0,1.0,0.0
0,30872,90849,31603,grid,moore,100,5,15,one-to-one,0.5,30872,4,2,0.96,0.07
0,97831,85975,32816,grid,moore,100,5,15,one-to-one,0.5,97831,2,1,0.99,0.02
0,52946,111343,32488,grid,moore,100,5,15,one-to-one,0.5,52946,2,1,0.99,0.02
0,94634,64295,20525,grid,moore,100,5,15,one-to-one,0.5,94634,1,0,1.0,0.0
0,12301,76303,26287,grid,moore,100,5,15,one-to-one,0.5,12301,1,0,1.0,0.0
0,49712,64592,22917,grid,moore,100,5,15,one-to-one,0.5,49712,1,0,1.0,0.0
0,97914,65899,22724,grid,moore,100,5,15,one-to-one,0.5,97914,1,0,1.0,0.0
0,67340,79424,28271,grid,moore,100,5,15,one-to-one,0.5,67340,2,0,0.98,0.035
0,68417,54484,18713,grid,moore,100,5,15,one-to-one,0.5,68417,2,1,0.99,0.02
0,23901,83283,29020,grid,moore,100,5,15,one-to-one,0.5,23901,2,1,0.99,0.02
0,94180,51874,18563,grid,moore,100,5,15,one-to-one,0.5,94180,2,1,0.99,0.02
0,56816,82858,26319,grid,moore,100,5,15,one-to-one,0.5,56816,1,0,1.0,0.0
0,94796,52412,15944,grid,moore,100,5,15,one-to-one,0.5,94796,4,3,0.97,0.0575
0,38877,76477,25874,grid,moore,100,5,15,one-to-one,0.5,38877,3,1,0.97,0.055
0,95974,81600,28096,grid,moore,100,5,15,one-to-one,0.5,95974,1,0,1.0,0.0
0,35352,65222,21270,grid,moore,100,5,15,one-to-one,0.5,35352,4,2,0.94,0.1
0,90840,119695,40502,grid,moore,100,5,15,one-to-one,0.5,90840,1,0,1.0,0.0
0,14595,53257,15594,grid,moore,100,5,15,one-to-one,0.5,14595,3,2,0.98,0.04
0,67929,74072,25444,grid,moore,100,5,15,one-to-one,0.5,67929,1,0,1.0,0.0
0,94055,53703,14879,grid,moore,100,5,15,one-to-one,0.5,94055,7,3,0.88,0.18
0,78709,87507,29983,grid,moore,100,5,15,one-to-one,0.5,78709,3,2,0.98,0.04
0,37550,79254,23486,grid,moore,100,5,15,one-to-one,0.5,37550,3,1,0.95,0.075
0,51916,67865,19300,grid,moore,100,5,15,one-to-one,0.5,51916,4,0,0.93,0.12
0,91613,64814,22116,grid,moore,100,5,15,one-to-one,0.5,91613,2,1,0.99,0.02
0,27270,61735,20580,grid,moore,100,5,15,one-to-one,0.5,27270,2,0,0.97,0.045
0,48069,41264,12351,grid,moore,100,5,15,one-to-one,0.5,48069,2,1,0.99,0.02
0,99596,59778,17959,grid,moore,100,5,15,one-to-one,0.5,99596,2,0,0.97,0.045
0,28674,48836,17434,grid,moore,100,5,15,one-to-one,0.5,28674,2,1,0.99,0.02
0,79760,69729,22334,grid,moore,100,5,15,one-to-one,0.5,79760,3,1,0.97,0.055
0,27617,96548,27098,grid,moore,100,5,15,one-to-one,0.5,27617,4,2,0.96,0.0675
0,49824,61869,21558,grid,moore,100,5,15,one-to-one,0.5,49824,2,0,0.98,0.035
0,86798,78938,24896,grid,moore,100,5,15,one-to-one,0.5,86798,2,1,0.99,0.02
0,85223,94362,26352,grid,moore,100,5,15,one-to-one,0.5,85223,3,0,0.95,0.0825
0,45538,47265,16915,grid,moore,100,5,15,one-to-one,0.5,45538,2,1,0.99,0.02
0,24281,59426,17650,grid,moore,100,5,15,one-to-one,0.5,24281,4,1,0.87,0.1425
0,49174,73008,21722,grid,moore,100,5,15,one-to-one,0.5,49174,1,0,1.0,0.0
0,93771,60401,21178,grid,moore,100,5,15,one-to-one,0.5,93771,2,1,0.99,0.02
0,98008,76856,22290,grid,moore,100,5,15,one-to-one,0.5,98008,2,1,0.99,0.02
0,73228,87361,29492,grid,moore,100,5,15,one-to-one,0.5,73228,1,0,1.0,0.0
0,58000,62364,16779,grid,moore,100,5,15,one-to-one,0.5,58000,4,2,0.87,0.18
0,11636,99107,30847,grid,moore,100,5,15,one-to-one,0.5,11636,2,1,0.99,0.02
0,23556,122997,30818,grid,moore,100,5,15,one-to-one,0.5,23556,3,1,0.96,0.07
0,42511,55767,19299,grid,moore,100,5,15,one-to-one,0.5,42511,3,2,0.98,0.04
0,50805,73299,23418,grid,moore,100,5,15,one-to-one,0.5,50805,3,2,0.98,0.04
0,18100,47682,16593,grid,moore,100,5,15,one-to-one,0.5,18100,1,0,1.0,0.0
0,40055,96446,33826,grid,moore,100,5,15,one-to-one,0.5,40055,2,1,0.99,0.02
0,42821,61209,19793,grid,moore,100,5,15,one-to-one,0.5,42821,4,2,0.91,0.1025
0,17040,57263,20352,grid,moore,100,5,15,one-to-one,0.5,17040,1,0,1.0,0.0
0,62802,66847,21887,grid,moore,100,5,15,one-to-one,0.5,62802,1,0,1.0,0.0
0,45397,57253,20047,grid,moore,100,5,15,one-to-one,0.5,45397,1,0,1.0,0.0
0,56743,87776,31298,grid,moore,100,5,15,one-to-one,0.5,56743,1,0,1.0,0.0
0,22075,57867,17807,grid,moore,100,5,15,one-to-one,0.5,22075,5,2,0.94,0.1025
0,33788,39125,10537,grid,moore,100,5,15,one-to-one,0.5,33788,3,1,0.75,0.1675
0,43901,68794,23678,grid,moore,100,5,15,one-to-one,0.5,43901,1,0,1.0,0.0
0,38150,75049,24500,grid,moore,100,5,15,one-to-one,0.5,38150,2,1,0.99,0.02
0,78786,69062,19564,grid,moore,100,5,15,one-to-one,0.5,78786,6,2,0.91,0.1575
0,64480,40831,14326,grid,moore,100,5,15,one-to-one,0.5,64480,1,0,1.0,0.0
0,47838,56980,18500,grid,moore,100,5,15,one-to-one,0.5,47838,2,1,0.99,0.02
0,43645,50688,16925,grid,moore,100,5,15,one-to-one,0.5,43645,1,0,1.0,0.0
0,12948,70510,23209,grid,moore,100,5,15,one-to-one,0.5,12948,2,1,0.99,0.02
0,69043,69835,21406,grid,moore,100,5,15,one-to-one,0.5,69043,1,0,1.0,0.0
0,93690,74696,26839,grid,moore,100,5,15,one-to-one,0.5,93690,2,1,0.99,0.02
0,81574,57600,18305,grid,moore,100,5,15,one-to-one,0.5,81574,3,1,0.97,0.055
0,21953,61736,18662,grid,moore,100,5,15,one-to-one,0.5,21953,3,1,0.91,0.1175
0,60405,100785,31561,grid,moore,100,5,15,one-to-one,0.5,60405,2,1,0.99,0.02
0,95200,63510,21474,grid,moore,100,5,15,one-to-one,0.5,95200,1,0,1.0,0.0
0,32123,85163,24739,grid,moore,100,5,15,one-to-one,0.5,32123,3,1,0.96,0.07
0,30866,52073,11315,grid,moore,100,5,15,one-to-one,0.5,30866,2,0,0.55,0.265
0,18186,51849,17013,grid,moore,100,5,15,one-to-one,0.5,18186,2,1,0.99,0.02
0,43240,54108,18699,grid,moore,100,5,15,one-to-one,0.5,43240,1,0,1.0,0.0
0,30663,64672,21785,grid,moore,100,5,15,one-to-one,0.5,30663,4,1,0.93,0.1
0,61864,81521,22934,grid,moore,100,5,15,one-to-one,0.5,61864,2,1,0.99,0.02
0,86967,118040,36665,grid,moore,100,5,15,one-to-one,0.5,86967,3,2,0.98,0.04
0,33315,52383,18013,grid,moore,100,5,15,one-to-one,0.5,33315,1,0,1.0,0.0
0,96845,75046,26833,grid,moore,100,5,15,one-to-one,0.5,96845,1,0,1.0,0.0
0,59509,55269,16573,grid,moore,100,5,15,one-to-one,0.5,59509,3,0,0.91,0.12
0,17418,67239,19640,grid,moore,100,5,15,one-to-one,0.5,17418,1,0,1.0,0.0
0,17448,69849,19236,grid,moore,100,5,15,one-to-one,0.5,17448,5,1,0.9,0.155
0,80364,89748,31901,grid,moore,100,5,15,one-to-one,0.5,80364,2,1,0.99,0.02
0,88666,56564,19865,grid,moore,100,5,15,one-to-one,0.5,88666,1,0,1.0,0.0
0,33518,50926,15420,grid,moore,100,5,15,one-to-one,0.5,33518,1,0,1.0,0.0
0,21380,91867,20540,grid,moore,100,5,15,one-to-one,0.5,21380,5,3,0.95,0.0925
0,94048,73101,26271,grid,moore,100,5,15,one-to-one,0.5,94048,2,0,0.98,0.035
0,12916,73780,24642,grid,moore,100,5,15,one-to-one,0.5,12916,2,0,0.98,0.035
0,15205,111275,31536,grid,moore,100,5,15,one-to-one,0.5,15205,1,0,1.0,0.0
0,70520,52981,18786,grid,moore,100,5,15,one-to-one,0.5,70520,2,0,0.98,0.035
0,50629,60386,22226,grid,moore,100,5,15,one-to-one,0.5,50629,2,1,0.99,0.02
0,11545,60959,18774,grid,moore,100,5,15,one-to-one,0.5,11545,3,1,0.97,0.055
0,59416,71089,23225,grid,moore,100,5,15,one-to-one,0.5,59416,3,1,0.97,0.0525
0,53896,78446,25272,grid,moore,100,5,15,one-to-one,0.5,53896,2,0,0.98,0.035
0,35258,89798,26724,grid,moore,100,5,15,one-to-one,0.5,35258,3,1,0.96,0.065
0,63154,70364,23962,grid,moore,100,5,15,one-to-one,0.5,63154,2,1,0.99,0.02
0,73213,95494,34479,grid,moore,100,5,15,one-to-one,0.5,73213,1,0,1.0,0.0
0,61573,65507,20183,grid,moore,100,5,15,one-to-one,1.0,61573,4,3,0.97,0.0575
0,20726,112507,28891,grid,moore,100,5,15,one-to-one,1.0,20726,4,1,0.9,0.13
0,35685,59849,21537,grid,moore,100,5,15,one-to-one,1.0,35685,1,0,1.0,0.0
0,26436,65208,13432,grid,moore,100,5,15,one-to-one,1.0,26436,7,3,0.86,0.21
0,38500,50913,16936,grid,moore,100,5,15,one-to-one,1.0,38500,2,0,0.97,0.05
0,68702,57230,14956,grid,moore,100,5,15,one-to-one,1.0,68702,3,1,0.82,0.1275
0,96087,62804,14936,grid,moore,100,5,15,one-to-one,1.0,96087,5,2,0.83,0.21
0,40416,65264,23718,grid,moore,100,5,15,one-to-one,1.0,40416,3,2,0.98,0.04
0,60836,84680,23673,grid,moore,100,5,15,one-to-one,1.0,60836,2,0,0.98,0.035
0,63892,69933,20196,grid,moore,100,5,15,one-to-one,1.0,63892,6,3,0.91,0.155
0,77646,66623,9072,grid,moore,100,5,15,one-to-one,1.0,77646,7,0,0.53,0.355
0,96302,71199,23894,grid,moore,100,5,15,one-to-one,1.0,96302,3,1,0.97,0.055
0,69233,47969,15611,grid,moore,100,5,15,one-to-one,1.0,69233,3,1,0.95,0.075
0,61439,80673,27985,grid,moore,100,5,15,one-to-one,1.0,61439,1,0,1.0,0.0
0,34161,69205,19135,grid,moore,100,5,15,one-to-one,1.0,34161,4,2,0.96,0.075
0,32796,56887,19918,grid,moore,100,5,15,one-to-one,1.0,32796,1,0,1.0,0.0
0,16704,55617,16607,grid,moore,100,5,15,one-to-one,1.0,16704,3,1,0.93,0.09
0,62222,77395,21867,grid,moore,100,5,15,one-to-one,1.0,62222,5,3,0.95,0.0925
0,89392,74343,23736,grid,moore,100,5,15,one-to-one,1.0,89392,3,0,0.93,0.1
0,46926,73512,26782,grid,moore,100,5,15,one-to-one,1.0,46926,1,0,1.0,0.0
0,19705,76785,26453,grid,moore,100,5,15,one-to-one,1.0,19705,2,1,0.99,0.02
0,24816,63904,20886,grid,moore,100,5,15,one-to-one,1.0,24816,1,0,1.0,0.0
0,41847,56393,17636,grid,moore,100,5,15,one-to-one,1.0,41847,4,1,0.92,0.11
0,75591,55121,17267,grid,moore,100,5,15,one-to-one,1.0,75591,3,1,0.94,0.08
0,63161,49205,13507,grid,moore,100,5,15,one-to-one,1.0,63161,7,3,0.88,0.1925
0,62910,68517,22407,grid,moore,100,5,15,one-to-one,1.0,62910,5,2,0.92,0.13
0,78491,61618,16628,grid,moore,100,5,15,one-to-one,1.0,78491,4,1,0.86,0.175
0,98290,69935,24161,grid,moore,100,5,15,one-to-one,1.0,98290,2,0,0.98,0.035
0,70519,82444,28390,grid,moore,100,5,15,one-to-one,1.0,70519,2,1,0.99,0.02
0,12808,55008,19077,grid,moore,100,5,15,one-to-one,1.0,12808,4,3,0.97,0.06
0,20530,57639,19608,grid,moore,100,5,15,one-to-one,1.0,20530,2,1,0.99,0.02
0,87593,49877,9023,grid,moore,100,5,15,one-to-one,1.0,87593,8,2,0.63,0.3425
0,90370,91051,29234,grid,moore,100,5,15,one-to-one,1.0,90370,5,2,0.93,0.1175
0,84799,47288,15174,grid,moore,100,5,15,one-to-one,1.0,84799,2,0,0.97,0.045
0,84904,59052,17211,grid,moore,100,5,15,one-to-one,1.0,84904,4,2,0.93,0.115
0,24340,64990,10015,grid,moore,100,5,15,one-to-one,1.0,24340,3,0,0.69,0.275
0,93526,82091,24576,grid,moore,100,5,15,one-to-one,1.0,93526,1,0,1.0,0.0
0,35703,76605,26390,grid,moore,100,5,15,one-to-one,1.0,35703,2,0,0.98,0.035
0,52260,83665,25120,grid,moore,100,5,15,one-to-one,1.0,52260,2,1,0.99,0.02
0,90687,69382,21092,grid,moore,100,5,15,one-to-one,1.0,90687,2,0,0.96,0.06
0,97616,59263,16495,grid,moore,100,5,15,one-to-one,1.0,97616,3,0,0.9,0.1225
0,35042,50756,12822,grid,moore,100,5,15,one-to-one,1.0,35042,5,2,0.81,0.2225
0,70705,42850,13775,grid,moore,100,5,15,one-to-one,1.0,70705,2,0,0.98,0.035
0,91323,71138,18647,grid,moore,100,5,15,one-to-one,1.0,91323,5,3,0.89,0.1525
0,97543,57670,18922,grid,moore,100,5,15,one-to-one,1.0,97543,1,0,1.0,0.0
0,33322,50507,14804,grid,moore,100,5,15,one-to-one,1.0,33322,2,0,0.98,0.035
0,56437,58096,17488,grid,moore,100,5,15,one-to-one,1.0,56437,4,1,0.89,0.145
0,66834,61380,18393,grid,moore,100,5,15,one-to-one,1.0,66834,2,1,0.99,0.02
0,71860,71501,20886,grid,moore,100,5,15,one-to-one,1.0,71860,4,2,0.96,0.0725
0,95983,51488,14534,grid,moore,100,5,15,one-to-one,1.0,95983,4,1,0.94,0.0975
0,72830,66049,18083,grid,moore,100,5,15,one-to-one,1.0,72830,4,1,0.9,0.13
0,55559,51377,10729,grid,moore,100,5,15,one-to-one,1.0,55559,9,4,0.79,0.2725
0,36377,99694,32414,grid,moore,100,5,15,one-to-one,1.0,36377,4,1,0.93,0.11
0,20715,58189,17366,grid,moore,100,5,15,one-to-one,1.0,20715,3,0,0.94,0.095
0,67991,81162,27200,grid,moore,100,5,15,one-to-one,1.0,67991,3,1,0.97,0.055
0,18727,45164,15719,grid,moore,100,5,15,one-to-one,1.0,18727,2,1,0.99,0.02
0,36182,59171,16248,grid,moore,100,5,15,one-to-one,1.0,36182,6,3,0.92,0.14
0,13895,54926,18870,grid,moore,100,5,15,one-to-one,1.0,13895,2,1,0.99,0.02
0,75521,53755,18850,grid,moore,100,5,15,one-to-one,1.0,75521,1,0,1.0,0.0
0,28749,54241,16018,grid,moore,100,5,15,one-to-one,1.0,28749,2,0,0.96,0.065
0,92374,93600,23525,grid,moore,100,5,15,one-to-one,1.0,92374,4,0,0.88,0.1525
0,15451,49842,16728,grid,moore,100,5,15,one-to-one,1.0,15451,2,1,0.99,0.02
0,48757,60446,17972,grid,moore,100,5,15,one-to-one,1.0,48757,6,2,0.89,0.17
0,76627,52555,13414,grid,moore,100,5,15,one-to-one,1.0,76627,3,1,0.96,0.065
0,95923,48670,10553,grid,moore,100,5,15,one-to-one,1.0,95923,3,1,0.6,0.2275
0,18193,34995,9782,grid,moore,100,5,15,one-to-one,1.0,18193,3,0,0.96,0.07
0,81269,80249,27998,grid,moore,100,5,15,one-to-one,1.0,81269,4,2,0.92,0.11
0,48841,55206,16785,grid,moore,100,5,15,one-to-one,1.0,48841,3,2,0.98,0.0375
0,22389,69582,18931,grid,moore,100,5,15,one-to-one,1.0,22389,4,2,0.96,0.0725
0,56613,58605,18321,grid,moore,100,5,15,one-to-one,1.0,56613,1,0,1.0,0.0
0,71845,83146,28411,grid,moore,100,5,15,one-to-one,1.0,71845,3,1,0.95,0.08
0,84208,55896,17080,grid,moore,100,5,15,one-to-one,1.0,84208,6,3,0.91,0.125
0,35872,62635,20531,grid,moore,100,5,15,one-to-one,1.0,35872,3,1,0.97,0.055
0,59265,54380,17304,grid,moore,100,5,15,one-to-one,1.0,59265,2,1,0.99,0.02
0,83877,50567,15861,grid,moore,100,5,15,one-to-one,1.0,83877,4,1,0.94,0.105
0,61188,42326,13603,grid,moore,100,5,15,one-to-one,1.0,61188,4,2,0.96,0.075
0,14894,87802,21579,grid,moore,100,5,15,one-to-one,1.0,14894,2,0,0.83,0.155
0,80807,57952,17141,grid,moore,100,5,15,one-to-one,1.0,80807,3,1,0.9,0.12
0,85042,57546,18931,grid,moore,100,5,15,one-to-one,1.0,85042,3,2,0.98,0.04
0,71943,72411,23315,grid,moore,100,5,15,one-to-one,1.0,71943,2,1,0.99,0.02
0,91116,96914,8630,grid,moore,100,5,15,one-to-one,1.0,91116,9,4,0.49,0.42
0,32053,60981,18877,grid,moore,100,5,15,one-to-one,1.0,32053,5,2,0.94,0.11
0,99982,87724,25706,grid,moore,100,5,15,one-to-one,1.0,99982,2,0,0.97,0.05
0,18570,62707,19128,grid,moore,100,5,15,one-to-one,1.0,18570,2,0,0.98,0.035
0,51616,60704,19060,grid,moore,100,5,15,one-to-one,1.0,51616,4,2,0.93,0.1
0,95223,47229,9198,grid,moore,100,5,15,one-to-one,1.0,95223,8,3,0.82,0.2375
0,68130,56252,19871,grid,moore,100,5,15,one-to-one,1.0,68130,1,0,1.0,0.0
0,80319,82934,20259,grid,moore,100,5,15,one-to-one,1.0,80319,3,1,0.91,0.1
0,80305,63842,18339,grid,moore,100,5,15,one-to-one,1.0,80305,1,0,1.0,0.0
0,23718,94316,29543,grid,moore,100,5,15,one-to-one,1.0,23718,3,2,0.98,0.04
0,36781,70507,25820,grid,moore,100,5,15,one-to-one,1.0,36781,2,1,0.99,0.02
0,32825,69708,23545,grid,moore,100,5,15,one-to-one,1.0,32825,4,2,0.96,0.075
0,18107,66217,20660,grid,moore,100,5,15,one-to-one,1.0,18107,3,2,0.98,0.04
0,46811,82096,24744,grid,moore,100,5,15,one-to-one,1.0,46811,5,1,0.92,0.135
0,25274,87372,24839,grid,moore,100,5,15,one-to-one,1.0,25274,2,0,0.97,0.05
0,57723,97348,19324,grid,moore,100,5,15,one-to-one,1.0,57723,6,0,0.74,0.31
0,30756,64067,22620,grid,moore,100,5,15,one-to-one,1.0,30756,1,0,1.0,0.0
0,72350,95213,32895,grid,moore,100,5,15,one-to-one,1.0,72350,3,0,0.94,0.09
0,76902,83046,21645,grid,moore,100,5,15,one-to-one,1.0,76902,4,1,0.82,0.2
0,20680,67232,21524,grid,moore,100,5,15,one-to-one,1.0,20680,2,1,0.99,0.02
0,22429,41290,10937,grid,moore,100,5,15,one-to-one,1.0,22429,4,2,0.95,0.0875
0,40911,61633,18178,grid,moore,100,5,15,one-to-one,1.0,40911,4,2,0.94,0.0975
0,81325,78541,24855,grid,moore,100,5,15,one-to-one,1.0,81325,3,0,0.93,0.1
0,80354,79250,25103,grid,moore,100,5,15,one-to-one,1.0,80354,3,1,0.97,0.055
0,85862,59266,21003,grid,moore,100,5,15,one-to-one,1.0,85862,1,0,1.0,0.0
0,33765,68659,22461,grid,moore,100,5,15,one-to-one,1.0,33765,2,0,0.98,0.035
0,70766,48182,15100,grid,moore,100,5,15,one-to-one,1.0,70766,1,0,1.0,0.0
0,13932,59159,18953,grid,moore,100,5,15,one-to-one,1.0,13932,4,1,0.93,0.11
0,60763,57322,17105,grid,moore,100,5,15,one-to-one,1.0,60763,4,0,0.91,0.145
0,92817,61456,18884,grid,moore,100,5,15,one-to-one,1.0,92817,3,2,0.98,0.04
0,48376,77078,25993,grid,moore,100,5,15,one-to-one,1.0,48376,4,1,0.93,0.115
0,76394,61412,17787,grid,moore,100,5,15,one-to-one,1.0,76394,2,1,0.99,0.02
0,22482,84695,23047,grid,moore,100,5,15,one-to-one,1.0,22482,4,2,0.95,0.09
0,43820,66974,20428,grid,moore,100,5,15,one-to-one,1.0,43820,5,2,0.92,0.13
0,42200,78957,27814,grid,moore,100,5,15,one-to-one,1.0,42200,2,1,0.99,0.02
0,85060,44922,11483,grid,moore,100,5,15,one-to-one,1.0,85060,3,1,0.62,0.1975
0,76513,69431,22663,grid,moore,100,5,15,one-to-one,1.0,76513,4,1,0.93,0.1025
0,47234,58672,16241,grid,moore,100,5,15,one-to-one,1.0,47234,4,1,0.94,0.1025
0,21403,79487,27664,grid,moore,100,5,15,one-to-one,1.0,21403,2,1,0.99,0.02
0,45820,57369,18354,grid,moore,100,5,15,one-to-one,1.0,45820,3,1,0.97,0.055
0,41300,75237,26677,grid,moore,100,5,15,one-to-one,1.0,41300,1,0,1.0,0.0
0,36401,69357,24549,grid,moore,100,5,15,one-to-one,1.0,36401,1,0,1.0,0.0
0,57463,36685,11958,grid,moore,100,5,15,one-to-one,1.0,57463,2,1,0.99,0.02
0,68506,92868,34221,grid,moore,100,5,15,one-to-one,1.0,68506,1,0,1.0,0.0
0,22440,64675,19202,grid,moore,100,5,15,one-to-one,1.0,22440,1,0,1.0,0.0
0,62600,81241,23674,grid,moore,100,5,15,one-to-one,1.0,62600,4,0,0.91,0.14
0,87056,51090,14769,grid,moore,100,5,15,one-to-one,1.0,87056,3,1,0.95,0.08
0,41582,50131,16591,grid,moore,100,5,15,one-to-one,1.0,41582,3,2,0.98,0.04
0,44504,75648,19764,grid,moore,100,5,15,one-to-one,1.0,44504,4,0,0.82,0.195
0,12622,72880,23885,grid,moore,100,5,15,one-to-one,1.0,12622,3,1,0.95,0.08
0,36763,55590,14171,grid,moore,100,5,15,one-to-one,1.0,36763,5,2,0.84,0.225
0,98238,51278,17795,grid,moore,100,5,15,one-to-one,1.0,98238,1,0,1.0,0.0
0,68784,52514,15962,grid,moore,100,5,15,one-to-one,1.0,68784,3,1,0.97,0.055
0,64856,63662,19162,grid,moore,100,5,15,one-to-one,1.0,64856,3,0,0.92,0.12
0,58470,77768,27525,grid,moore,100,5,15,one-to-one,1.0,58470,1,0,1.0,0.0
0,43233,70821,21667,grid,moore,100,5,15,one-to-one,1.0,43233,2,1,0.99,0.02
0,31309,77078,10191,grid,moore,100,5,15,one-to-one,1.0,31309,7,1,0.58,0.3975
0,32461,64505,23559,grid,moore,100,5,15,one-to-one,1.0,32461,2,1,0.99,0.02
0,76358,57059,16135,grid,moore,100,5,15,one-to-one,1.0,76358,5,4,0.96,0.08
0,33075,59612,12539,grid,moore,100,5,15,one-to-one,1.0,33075,8,4,0.75,0.29
0,28833,88642,31439,grid,moore,100,5,15,one-to-one,1.0,28833,2,1,0.99,0.02
0,15299,56944,14083,grid,moore,100,5,15,one-to-one,1.0,15299,4,1,0.83,0.175
0,48924,48671,18375,grid,moore,100,5,15,one-to-one,1.0,48924,1,0,1.0,0.0
0,27504,72492,27340,grid,moore,100,5,15,one-to-one,1.0,27504,1,0,1.0,0.0
0,74221,46910,9660,grid,moore,100,5,15,one-to-one,1.0,74221,2,0,0.52,0.25
0,79691,58877,6033,grid,moore,100,5,15,one-to-one,1.0,79691,11,5,0.4,0.48
0,82015,51593,9868,grid,moore,100,5,15,one-to-one,1.0,82015,9,1,0.68,0.36
0,60325,58956,17861,grid,moore,100,5,15,one-to-one,1.0,60325,4,0,0.88,0.16
0,75844,84510,20714,grid,moore,100,5,15,one-to-one,1.0,75844,5,0,0.85,0.215
0,80621,73754,25924,grid,moore,100,5,15,one-to-one,1.0,80621,3,1,0.97,0.055
0,21497,61351,20036,grid,moore,100,5,15,one-to-one,1.0,21497,1,0,1.0,0.0
0,91936,82523,26685,grid,moore,100,5,15,one-to-one,1.0,91936,3,1,0.97,0.055
0,83695,69257,20041,grid,moore,100,5,15,one-to-one,1.0,83695,3,2,0.98,0.04
0,52802,70314,22560,grid,moore,100,5,15,one-to-one,1.0,52802,2,0,0.98,0.035
0,11737,53905,18163,grid,moore,100,5,15,one-to-one,1.0,11737,2,1,0.99,0.02
0,48779,89320,23859,grid,moore,100,5,15,one-to-one,1.0,48779,3,1,0.88,0.145
0,47580,65100,21384,grid,moore,100,5,15,one-to-one,1.0,47580,3,1,0.95,0.08
0,90176,59494,17330,grid,moore,100,5,15,one-to-one,1.0,90176,8,6,0.91,0.1625
0,50157,76311,23610,grid,moore,100,5,15,one-to-one,1.0,50157,4,2,0.95,0.09
0,23400,72662,21982,grid,moore,100,5,15,one-to-one,1.0,23400,1,0,1.0,0.0
0,38195,64522,19798,grid,moore,100,5,15,one-to-one,1.0,38195,6,4,0.94,0.11
0,74520,63809,10009,grid,moore,100,5,15,one-to-one,1.0,74520,3,1,0.8,0.2025
0,77484,78988,27679,grid,moore,100,5,15,one-to-one,1.0,77484,2,0,0.98,0.035
0,36377,99694,32414,grid,moore,100,5,15,one-to-one,1.0,36377,4,1,0.93,0.11
0,41202,77563,20947,grid,moore,100,5,15,one-to-one,1.0,41202,3,1,0.77,0.1875
0,17182,66475,20770,grid,moore,100,5,15,one-to-one,1.0,17182,4,2,0.96,0.07
0,92130,70130,21721,grid,moore,100,5,15,one-to-one,1.0,92130,4,1,0.94,0.1
0,19612,77037,24712,grid,moore,100,5,15,one-to-one,1.0,19612,4,3,0.97,0.06
